20-HCV-1030_Y_Value,20-LV-1031_HSI_InternalSetPointValue,20-LT-1031_HSI_X_Value,20-LV-1031_Z_X_Value,20-LV-1031_Z_Y_Value,20-LV-1034_HSI_InternalSetPointValue,20-LT-1034_HSI_X_Value,20-LV-1034_Z_X_Value,20-LV-1034_Z_Y_Value,20-PV-1037_HSI_InternalSetPointValue,20-PST-1037_HSI_X_Value,20-PV-1037_Z_X_Value,20-PV-1037_Z_Y_Value
50.0,1.7,1.59983837,1.59983837,56.17512515,0.9,0.836481315,0.836481315,52.904481849999996,20.0,20.29760075,20.3006469,34.672556
50.0,1.7,1.59806931,1.59806931,55.8729261,0.9,0.8354481,0.8354481,52.4821268,20.0,20.326905250000003,20.32823845,34.80766295
50.0,1.7,1.596431075,1.596431075,55.574933200000004,0.9,0.8344939,0.8344939,52.065671949999995,20.0,20.353143850000002,20.353143850000002,34.9493904
50.0,1.7,1.59477091,1.59477091,55.27259,0.9,0.8335313,0.8335313,51.6440353,20.0,20.3755035,20.3777027,35.0989
50.0,1.7,1.593702375,1.593702375,55.054050000000004,0.9,0.8329116,0.8329116,51.33858845,20.0,20.391224899999997,20.3932114,35.2133886
50.0,1.7,1.5924075850000001,1.5924075850000001,54.76814845,0.9,0.832161963,0.832161963,50.938739999999996,20.0,20.410758,20.4116535,35.36922455
50.0,1.7,1.59127003,1.59127003,54.489115,0.9,0.8315043154999999,0.8315043154999999,50.54802895,20.0,20.4260481,20.427515,35.52825125
50.0,1.7,1.59029007,1.59029007,54.217231850000005,0.9,0.8309385,0.8309385,50.16679765000001,20.0,20.4396322,20.440853099999998,35.6896711
50.0,1.7,1.58946806,1.58946806,53.95303535,0.9,0.8304642499999999,0.8304642499999999,49.79567725,20.0,20.4507303,20.451711,35.852571749999996
50.0,1.7,1.588802935,1.588802935,53.69646,0.9,0.8300808,0.8300808,49.434545,20.0,20.459525,20.460287049999998,36.0165133
50.0,1.7,1.588293675,1.588293675,53.4477888,0.9,0.8297873705000001,0.8297873705000001,49.083755499999995,20.0,20.46619305,20.46673775,36.180942
50.0,1.7,1.58793908,1.58793908,53.2077465,0.9,0.8295830175,0.8295830175,48.744283949999996,20.0,20.470660199999998,20.471011400000002,36.3446667
50.0,1.7,1.587737605,1.587737605,52.9758911,0.9,0.8294662500000001,0.8294662500000001,48.4153783,20.0,20.4732475,20.473405,36.507835
50.0,1.7,1.58768737,1.58768737,52.7527627,0.9,0.829435723,0.829435723,48.09774,20.0,20.4740095,20.47399805,36.669622450000006
50.0,1.7,1.587786055,1.587786055,52.5383773,0.9,0.8294897345000001,0.8294897345000001,47.791343499999996,20.0,20.47312735,20.472951899999998,36.8297
50.0,1.7,1.58802414,1.58802414,52.3325653,0.9,0.829626473,0.829626473,47.49646,20.0,20.47065,20.470320700000002,36.98749925
50.0,1.7,1.58838004,1.58838004,52.134300249999995,0.9,0.8298440655,0.8298440655,47.21321225,20.0,20.46663275,20.4661598,37.142568600000004
50.0,1.7,1.5888708249999999,1.5888708249999999,51.94475745,0.9,0.83014035,0.83014035,46.94152715,20.0,20.46127795,20.46068285,37.294691900000004
50.0,1.7,1.589495695,1.589495695,51.76419,0.9,0.83051312,0.83051312,46.68151815,20.0,20.454758650000002,20.4540469,37.443573150000006
50.0,1.7,1.59021306,1.59021306,51.5904541,0.9,0.8309366165000001,0.8309366165000001,46.4301567,20.0,20.44711385,20.44669245,37.58924105
50.0,1.7,1.591133715,1.591133715,51.43017795,0.9,0.8314796385,0.8314796385,46.1967411,20.0,20.43839805,20.4374792,37.730248950000004
50.0,1.7,1.59213781,1.59213781,51.2766495,0.9,0.8320676499999999,0.8320676499999999,45.971758699999995,20.0,20.42876055,20.427761099999998,37.86761475
50.0,1.7,1.5933848,1.5933848,51.113602,0.9,0.8327937000000001,0.8327937000000001,45.7309132,20.0,20.4167156,20.4161854,38.01713685
50.0,1.7,1.59476239,1.59476239,50.960840000000005,0.9,0.8335929515,0.8335929515,45.5032597,20.0,20.4043751,20.40378475,38.161541
50.0,1.7,1.59613097,1.59613097,50.836353200000005,0.9,0.8343852654999999,0.8343852654999999,45.3155539,20.0,20.39182705,20.39182705,38.28458405000001
50.0,1.7,1.5976050499999999,1.5976050499999999,50.7208691,0.9,0.835236184,0.835236184,45.13931645,20.0,20.37932875,20.37932875,38.40293
50.0,1.7,1.599178195,1.599178195,50.6142585,0.9,0.8361426,0.8361426,44.97446875,20.0,20.36705305,20.3663769,38.516429900000006
50.0,1.7,1.6008464249999999,1.6008464249999999,50.51612695,0.9,0.8371018845,0.8371018845,44.8203963,20.0,20.3544159,20.3530388,38.6252389
50.0,1.7,1.602603735,1.602603735,50.4269924,0.9,0.8381108285000001,0.8381108285000001,44.677885,20.0,20.340791699999997,20.339389150000002,38.72891425
50.0,1.7,1.604445455,1.604445455,50.3461952,0.9,0.8391673,0.8391673,44.5460758,20.0,20.326882349999998,20.3254564,38.827742099999995
50.0,1.7,1.60636753,1.60636753,50.273837900000004,0.9,0.8402687015,0.8402687015,44.4250612,20.0,20.31199085,20.31127,38.92147295
50.0,1.7,1.608357545,1.608357545,50.209329600000004,0.9,0.8414085,0.8414085,44.314185,20.0,20.29847525,20.297025650000002,39.010307100000006
50.0,1.7,1.610417905,1.610417905,50.1528632,0.9,0.842588,0.842588,44.213684099999995,20.0,20.28345105,20.2827269,39.094276449999995
50.0,1.7,1.61254382,1.61254382,50.1043523,0.9,0.843804326,0.843804326,44.1234167,20.0,20.2698971,20.2684507,39.17342
50.0,1.7,1.6147296500000001,1.6147296500000001,50.0636416,0.9,0.845054625,0.845054625,44.04320615,20.0,20.25558685,20.25414275,39.247661449999995
50.0,1.7,1.6169644,1.6169644,50.030035,0.9,0.8463337235,0.8463337235,43.9723167,20.0,20.241334950000002,20.2399025,39.317165349999996
50.0,1.7,1.61924994,1.61924994,50.0038364,0.9,0.8476425,0.8476425,43.9111216,20.0,20.22721385,20.22579595,39.3820175
50.0,1.7,1.621580005,1.621580005,49.98485375,0.9,0.848976972,0.848976972,43.85930195,20.0,20.213243650000003,20.2118435,39.442235
50.0,1.7,1.6239476800000001,1.6239476800000001,49.97262955,0.9,0.85033485,0.85033485,43.816536400000004,20.0,20.19939325,20.19801235,39.49788305
50.0,1.7,1.626226,1.626226,49.9596252,0.9,0.8516416,0.8516416,43.772747,20.0,20.1851349,20.1851349,39.55003
50.0,1.7,1.6280439599999998,1.6280439599999998,49.9596285,0.9,0.85268605,0.85268605,43.75284215,20.0,20.17513555,20.17513555,39.58556865
50.0,1.7,1.630487145,1.630487145,49.964809450000004,0.9,0.854091621,0.854091621,43.73328015,20.0,20.161970150000002,20.161970150000002,39.6293378
50.0,1.7,1.632948995,1.632948995,49.9758625,0.9,0.8555104,0.8555104,43.72174455,20.0,20.14903925,20.14903925,39.668901500000004
50.0,1.7,1.635425705,1.635425705,49.9926548,0.9,0.856940116,0.856940116,43.718015699999995,20.0,20.13642505,20.13642505,39.7044336
50.0,1.7,1.63791299,1.63791299,50.0148754,0.9,0.8583784999999999,0.8583784999999999,43.721725500000005,20.0,20.12417415,20.12417415,39.73615455
50.0,1.7,1.64040426,1.64040426,50.04226,0.9,0.8598234060000001,0.8598234060000001,43.732782650000004,20.0,20.112238849999997,20.112238849999997,39.7640582
50.0,1.7,1.642899395,1.642899395,50.0747547,0.9,0.8612727,0.8612727,43.7508568,20.0,20.10067565,20.10067565,39.78835865
50.0,1.7,1.645392335,1.645392335,50.11195595,0.9,0.862724304,0.862724304,43.7756229,20.0,20.089470849999998,20.089470849999998,39.80920025
50.0,1.7,1.6478799,1.6478799,50.1537342,0.9,0.864176632,0.864176632,43.806934350000006,20.0,20.0791626,20.0786371,39.826660000000004
50.0,1.7,1.650357735,1.650357735,50.1998215,0.9,0.8656270665,0.8656270665,43.844456,20.0,20.0681763,20.0681763,39.84086615
50.0,1.7,1.652821245,1.652821245,50.24989755,0.9,0.867074118,0.867074118,43.887947600000004,20.0,20.058090200000002,20.058090200000002,39.8519637
50.0,1.7,1.6552680149999999,1.6552680149999999,50.30381,0.9,0.8685163,0.8685163,43.93723625,20.0,20.048865,20.04838705,39.8600979
50.0,1.7,1.658419015,1.658419015,50.383363700000004,0.9,0.8703805499999999,0.8703805499999999,44.0160531,20.0,20.0372524,20.036350249999998,39.86582755
50.0,1.7,1.6606959099999998,1.6606959099999998,50.43795585,0.9,0.871733315,0.871733315,44.067699399999995,20.0,20.0283899,20.027954100000002,39.8682213
50.0,1.7,1.66318357,1.66318357,50.50960725,0.9,0.87321735,0.87321735,44.14315795,20.0,20.0199195,20.019096349999998,39.86722375
50.0,1.7,1.665522635,1.665522635,50.577091100000004,0.9,0.8746185215,0.8746185215,44.2137821,20.0,20.0118327,20.0110483,39.864238650000004
50.0,1.7,1.6676001550000001,1.6676001550000001,50.633748999999995,0.9,0.8758680255,0.8758680255,44.2704029,20.0,20.00413,20.00413,39.85972785
50.0,1.7,1.6699879800000001,1.6699879800000001,50.71318755,0.9,0.8773108000000001,0.8773108000000001,44.35895535,20.0,19.99680425,19.99645425,39.8518974
50.0,1.7,1.67211431,1.67211431,50.7816169,0.9,0.8786012999999999,0.8786012999999999,44.4331929,20.0,19.98986125,19.98986125,39.842766350000005
50.0,1.7,1.674313725,1.674313725,50.8587038,0.9,0.8799429000000001,0.8799429000000001,44.520271300000005,20.0,19.9832811,19.9832811,39.831365
50.0,1.7,1.676472125,1.676472125,50.93762385,0.9,0.8812663000000001,0.8812663000000001,44.6108074,20.0,19.977063649999998,19.977063649999998,39.81817
50.0,1.7,1.6785875,1.6785875,51.01818,0.9,0.8825703300000001,0.8825703300000001,44.704577549999996,20.0,19.971198049999998,19.971198049999998,39.803287999999995
50.0,1.7,1.680658105,1.680658105,51.100184999999996,0.9,0.8838540715000001,0.8838540715000001,44.801339999999996,20.0,19.965683,19.965683,39.78684885
50.0,1.7,1.6826824550000001,1.6826824550000001,51.1835033,0.9,0.8851164499999999,0.8851164499999999,44.900966600000004,20.0,19.9605217,19.9605217,39.768964749999995
50.0,1.7,1.684658825,1.684658825,51.2679125,0.9,0.8863567,0.8863567,45.0031661,20.0,19.95567415,19.95567415,39.74970625
50.0,1.7,1.6865862649999999,1.6865862649999999,51.3532276,0.9,0.887573898,0.887573898,45.10770035,20.0,19.95117475,19.95117475,39.72923085
50.0,1.7,1.6884633299999998,1.6884633299999998,51.43932155,0.9,0.8887673215,0.8887673215,45.21444895,20.0,19.946984999999998,19.946984999999998,39.707590100000004
50.0,1.7,1.69028884,1.69028884,51.5259953,0.9,0.8899362,0.8899362,45.3231411,20.0,19.94309635,19.94309635,39.68486285
50.0,1.7,1.69206214,1.69206214,51.6131554,0.9,0.8910799,0.8910799,45.43369865,16.0,19.9395241,19.9395241,39.882315000000006
50.0,1.7,1.6937667749999998,1.6937667749999998,51.699661250000005,0.9,0.8921989295,0.8921989295,45.5459118,16.0,19.9345722,19.9345722,41.0974571
50.0,1.7,1.69530482,1.69530482,51.77953695,0.9,0.8933023,0.8933023,45.6609364,16.0,19.9173374,19.9173374,42.41597
50.0,1.7,1.69632125,1.69632125,51.8331451,0.9,0.8941275,0.8941275,45.74994,16.0,19.8922348,19.8922348,43.3872375
50.0,1.7,1.6975913,1.6975913,51.90197645,0.9,0.8952873,0.8952873,45.881158049999996,16.0,19.847063050000003,19.841775900000002,44.6512065
50.0,1.7,1.698677065,1.698677065,51.962125,0.9,0.896404266,0.896404266,46.0114803,16.0,19.785774250000003,19.7791228,45.8839777
50.0,1.7,1.69968414,1.69968414,52.019701350000005,0.9,0.8975405000000001,0.8975405000000001,46.149377,16.0,19.7118435,19.7039747,47.08160185
50.0,1.7,1.70064652,1.70064652,52.07657625,0.9,0.89870235,0.89870235,46.2957592,16.0,19.62659885,19.61768435,48.239343149999996
50.0,1.7,1.7015457,1.7015457,52.131589899999994,0.9,0.8998345,0.8998345,46.44340135,16.0,19.53136095,19.526535000000003,49.3619233
50.0,1.7,1.70251411,1.70251411,52.1925869,0.9,0.901061058,0.901061058,46.60895225,16.0,19.428160650000002,19.422987,50.45327125
50.0,1.7,1.7034773200000002,1.7034773200000002,52.2551842,0.9,0.9022609805,0.9022609805,46.7764836,16.0,19.318675,19.318675,51.4923725
50.0,1.7,1.704548835,1.704548835,52.32606665,0.9,0.9035626,0.9035626,46.96303175,16.0,19.203409200000003,19.203409200000003,52.46885675
50.0,1.7,1.70569986,1.70569986,52.403871949999996,0.9,0.9049024215,0.9049024215,47.16067365,16.0,19.084055900000003,19.084055900000003,53.4146178
50.0,1.7,1.706945895,1.706945895,52.48962785,0.9,0.9062828125,0.9062828125,47.36978335,16.0,18.9619095,18.9619095,54.316496799999996
50.0,1.7,1.7083007700000001,1.7083007700000001,52.5843525,0.9,0.907703191,0.907703191,47.590472000000005,16.0,18.83824255,18.83824255,55.1760254
50.0,1.7,1.7097711549999999,1.7097711549999999,52.688656449999996,0.9,0.90916255,0.90916255,47.822768499999995,16.0,18.713939,18.713939,55.991209999999995
50.0,1.7,1.7113606749999999,1.7113606749999999,52.802974750000004,0.9,0.9106592,0.9106592,48.0666256,16.0,18.589776,18.589776,56.76507345
50.0,1.7,1.71306487,1.71306487,52.9272273,0.9,0.912191769,0.912191769,48.321908,16.0,18.4657966,18.4657966,57.496553399999996
50.0,1.7,1.71489483,1.71489483,53.0623741,0.8,0.913757205,0.913757205,48.632832199999996,16.0,18.34377575,18.34377575,58.18864145
50.0,1.7,1.716842225,1.716842225,53.208142949999996,0.8,0.9153439784999999,0.9153439784999999,49.287105600000004,16.0,18.2236919,18.2236919,58.841647800000004
50.0,1.7,1.719534635,1.719534635,53.4110718,0.8,0.9173371275,0.9173371275,50.199394999999996,16.0,18.082772249999998,18.07114985,59.5988936
50.0,1.7,1.721724635,1.721724635,53.5802097,0.8,0.9187883435,0.9187883435,50.917225,16.0,17.96816635,17.9568412,60.16786955
50.0,1.7,1.72401361,1.72401361,53.75955295,0.8,0.920168834,0.920168834,51.63227275,16.0,17.856932049999998,17.8459282,60.70258785
50.0,1.7,1.726394,1.726394,53.948794,0.8,0.9214835690000001,0.9214835690000001,52.344245,16.0,17.748944299999998,17.738276499999998,61.20345605
50.0,1.7,1.728734435,1.728734435,54.140446499999996,0.8,0.922676712,0.922676712,53.045868,16.0,17.6442442,17.639041900000002,61.67697115
50.0,1.7,1.73126814,1.73126814,54.348348,0.8,0.9238609790000001,0.9238609790000001,53.75171105,16.0,17.543296650000002,17.538283200000002,62.1140926
50.0,1.7,1.733724895,1.733724895,54.5567532,0.8,0.92491435,0.92491435,54.4454633,16.0,17.44558525,17.44558525,62.526112049999995
50.0,1.7,1.73649824,1.73649824,54.7888411,0.8,0.9260090255,0.9260090255,55.14891245,16.0,17.3515472,17.34698675,62.89915465
50.0,1.7,1.739187775,1.739187775,55.02129555,0.8,0.9269843,0.9269843,55.84134485,16.0,17.2614107,17.256943,63.250007
50.0,1.7,1.742052195,1.742052195,55.269323299999996,0.8,0.9279337169999999,0.9279337169999999,56.534355149999996,16.0,17.174858049999997,17.1663831,63.57030865
50.0,1.7,1.74453193,1.74453193,55.500054,0.8,0.9286872669999999,0.9286872669999999,57.205115,16.0,17.09195935,17.09195935,63.8784771
50.0,1.7,1.747305095,1.747305095,55.753515199999995,0.8,0.92946175,0.92946175,57.882385,16.0,17.012601850000003,17.012601850000003,64.15408755
50.0,1.7,1.75023592,1.75023592,56.02146,0.8,0.93020606,0.93020606,58.5584,16.0,16.940527,16.9331779,64.4038849
50.0,1.7,1.75274324,1.75274324,56.261823,0.8,0.930777478,0.930777478,59.166566200000005,16.0,16.872997899999998,16.868267666666664,64.61720126666667
50.0,1.7,1.75580561,1.75580561,56.5569763,0.8,0.931408942,0.931408942,59.88168,16.0,16.7989922,16.7923126,64.8464661
50.0,1.7,1.757883015,1.757883015,56.762942,0.8,0.9317876745,0.9317876745,60.37119105,16.0,16.74945925,16.743030750000003,64.99158765
50.0,1.7,1.7606413,1.7606413,57.041343999999995,0.8,0.93224145,0.93224145,61.01841775,16.0,16.686312649999998,16.68020155,65.16960795
50.0,1.7,1.763372005,1.763372005,57.323495,0.8,0.932620877,0.932620877,61.6574527,16.0,16.62629215,16.6204853,65.32990775
50.0,1.7,1.766064345,1.766064345,57.608672,0.8,0.932931155,0.932931155,62.288785000000004,16.0,16.5692034,16.5636883,65.47346235
50.0,1.7,1.76871532,1.76871532,57.89664265,0.8,0.9331727625,0.9331727625,62.9123377,16.0,16.51495075,16.509725600000003,65.601265
50.0,1.7,1.7713209399999998,1.7713209399999998,58.187151,0.8,0.933348017,0.933348017,63.5281275,16.0,16.463640249999997,16.45869395,65.71408
50.0,1.7,1.773883465,1.773883465,58.48017505,0.8,0.9334551775,0.9334551775,64.1353271,16.0,16.41517,16.41048445,65.81285270000001
50.0,1.7,1.77625316,1.77625316,58.7668222,0.8,0.9334913195000001,0.9334913195000001,64.73352435000001,16.0,16.36917495,16.366928700000003,65.90050500000001
50.0,1.7,1.7788106799999999,1.7788106799999999,59.069295,0.8,0.9334557795,0.9334557795,65.321865,16.0,16.325745599999998,16.3215588,65.97105025
50.0,1.7,1.7816333750000002,1.7816333750000002,59.43195865,0.8,0.933322669,0.933322669,66.04505499999999,16.0,16.27282235,16.27282235,66.04748000000001
50.0,1.7,1.7839084299999999,1.7839084299999999,59.7282009,0.8,0.93313785,0.93313785,66.61256714999999,16.0,16.234775550000002,16.234775550000002,66.09460999999999
50.0,1.7,1.7861062300000001,1.7861062300000001,60.02433145,0.8,0.93288495,0.93288495,67.170175,16.0,16.1989136,16.1989136,66.13138275
50.0,1.7,1.78822303,1.78822303,60.31990715,0.8,0.932564199,0.932564199,67.71743000000001,16.0,16.1651536,16.1651536,66.158525
50.0,1.7,1.790255325,1.790255325,60.614483199999995,0.8,0.9321759940000001,0.9321759940000001,68.25381999999999,16.0,16.1333785,16.1333785,66.17658
50.0,1.7,1.79220277,1.79220277,60.90798375,0.8,0.9317204,0.9317204,68.77949,16.0,16.1050024,16.10352705,66.186215
50.0,1.7,1.79405856,1.79405856,61.19988645,0.8,0.9311986569999999,0.9311986569999999,69.29432,16.0,16.07687475,16.075490000000002,66.1878625
50.0,1.7,1.7958231,1.7958231,61.48979,0.8,0.9306106000000001,0.9306106000000001,69.7974375,16.0,16.0504551,16.04920005,66.18212
50.0,1.7,1.7974918450000001,1.7974918450000001,61.7775898,0.8,0.9299577219999999,0.9299577219999999,70.28955500000001,16.0,16.0257788,16.024563800000003,66.1693721
50.0,1.7,1.799065765,1.799065765,62.0629139,0.8,0.929239483,0.929239483,70.76978,16.0,16.0026161,16.00151795,66.15018
50.0,1.7,1.80054432,1.80054432,62.3456337,0.8,0.9284565675,0.9284565675,71.23802950000001,16.0,15.981030950000001,15.97997,66.12493
50.0,1.7,1.80192113,1.80192113,62.62512015,0.8,0.9276116999999999,0.9276116999999999,71.69427250000001,16.0,15.960811150000001,15.9598565,66.09406
50.0,1.7,1.80319524,1.80319524,62.90125655,0.8,0.9267056725,0.9267056725,72.13873305,16.0,15.9420137,15.9411263,66.0580223
50.0,1.7,1.804370165,1.804370165,63.173900599999996,0.8,0.9257372500000001,0.9257372500000001,72.5706,16.0,15.924557499999999,15.9237016,66.0171923
50.0,1.7,1.805444065,1.805444065,63.443062499999996,0.8,0.9247084000000001,0.9247084000000001,72.99068715000001,16.0,15.9090643,15.907506,65.97187045
50.0,1.7,1.80641663,1.80641663,63.7077923,0.8,0.9236196875,0.9236196875,73.396825,16.0,15.893937099999999,15.89249465,65.92253
50.0,1.7,1.807283995,1.807283995,63.968287950000004,0.8,0.9224707155,0.9224707155,73.79038,16.0,15.8799586,15.878628249999998,65.86947
50.0,1.7,1.8080489,1.8080489,64.22442000000001,0.8,0.921264857,0.921264857,74.1712479,16.0,15.867035900000001,15.86580845,65.81287005
50.0,1.7,1.8087155799999999,1.8087155799999999,64.4761175,0.8,0.920005174,0.920005174,74.53935295,16.0,15.855136850000001,15.8540101,65.753157
50.0,1.7,1.809280815,1.809280815,64.72314499999999,0.8,0.9186910095,0.9186910095,74.89477205,16.0,15.84421205,15.84318065,65.69060200000001
50.0,1.7,1.80974569,1.80974569,64.96527,0.8,0.9173235705,0.9173235705,75.237165,16.0,15.83425475,15.833315850000002,65.62552500000001
50.0,1.7,1.810100735,1.810100735,65.2016,0.8,0.9158995999999999,0.9158995999999999,75.56540795,16.0,15.82517385,15.82431985,65.5581894
50.0,1.7,1.81030262,1.81030262,65.37554,0.8,0.914799035,0.914799035,75.8034439,16.0,15.8188839,15.8180914,65.50633
50.0,1.7,1.810476545,1.810476545,65.602305,0.8,0.9133622645,0.9133622645,76.11883209999999,16.0,15.8109004,15.8109004,65.435765
50.0,1.7,1.8105644,1.8105644,65.824115,0.8,0.9118046275,0.9118046275,76.41121000000001,16.0,15.80403415,15.80403415,65.36318499999999
50.0,1.7,1.81055713,1.81055713,66.040505,0.8,0.9102007759999999,0.9102007759999999,76.69067285,16.0,15.797895449999999,15.797895449999999,65.2891275
50.0,1.7,1.810461045,1.810461045,66.251462,0.8,0.9086364,0.9086364,76.967962,16.0,15.7927112,15.7927112,65.214125
50.0,1.7,1.810268345,1.810268345,66.45662725,0.8,0.9068612225,0.9068612225,77.210105,16.0,15.7876563,15.7876563,65.137485
50.0,1.7,1.809984505,1.809984505,66.65587195,0.8,0.905127726,0.905127726,77.44994225,16.0,15.7836852,15.78349925,65.0603
50.0,1.7,1.8096116800000002,1.8096116800000002,66.849235,0.8,0.903354177,0.903354177,77.6766471,16.0,15.78009085,15.779933,64.98240275
50.0,1.7,1.809151765,1.809151765,67.03658999999999,0.8,0.9015421655,0.9015421655,77.89012,16.0,15.77705195,15.7769204,64.90395724999999
50.0,1.7,1.8086064450000001,1.8086064450000001,67.218025,0.8,0.8996933325,0.8996933325,78.09082705,16.0,15.7745371,15.7744188,64.825075
50.0,1.7,1.80797791,1.80797791,67.39343,0.8,0.897809429,0.897809429,78.278525,16.0,15.77250055,15.7724185,64.74593
50.0,1.7,1.8072682599999998,1.8072682599999998,67.562685,0.8,0.895892015,0.895892015,78.4532125,16.0,15.77095175,15.7708932,64.666675
50.0,1.7,1.80648017,1.80648017,67.72586,0.8,0.8939427655000001,0.8939427655000001,78.615115,16.0,15.7699542,15.7698693,64.58750725
50.0,1.7,1.80561501,1.80561501,67.88280499999999,0.8,0.8919633924999999,0.8919633924999999,78.764115,16.0,15.76930715,15.769260899999999,64.508535
50.0,1.7,1.80467457,1.80467457,68.03380200000001,0.8,0.8899557655,0.8899557655,78.9009975,16.0,15.7689972,15.76899765,64.4297028
50.0,1.7,1.8036600950000001,1.8036600950000001,68.17828,0.8,0.88792145,0.88792145,79.02486999999999,16.0,15.7691026,15.7691126,64.3513451
50.0,1.7,1.802572845,1.802572845,68.316575,0.8,0.8858622825,0.8858622825,79.13662,16.0,15.7695222,15.7695856,64.27337
50.0,1.7,1.8014152650000002,1.8014152650000002,68.448385,0.8,0.8837800665,0.8837800665,79.23583765000001,16.0,15.77030135,15.77039765,64.1959872
50.0,1.7,1.80006146,1.80006146,68.59085999999999,0.8,0.8814642775,0.8814642775,79.33971025,16.0,15.7716198,15.7716794,64.109685
50.0,1.7,1.79863387,1.79863387,68.726103,0.8,0.8791262,0.8791262,79.42961,16.0,15.7733221,15.7733221,64.0242775
50.0,1.7,1.79727089,1.79727089,68.83787000000001,0.8,0.87698175,0.87698175,79.49022500000001,16.0,15.77510645,15.77510645,63.949316100000004
50.0,1.7,1.795849325,1.795849325,68.94346279999999,0.8,0.8748215500000001,0.8748215500000001,79.53914795,16.0,15.77716855,15.77716855,63.875298900000004
50.0,1.7,1.79437181,1.79437181,69.04294755000001,0.8,0.8726473745000001,0.8726473745000001,79.5766078,16.0,15.77949095,15.77949095,63.8023
50.0,1.7,1.79284102,1.79284102,69.13636305,0.8,0.8704609165,0.8704609165,79.60280990000001,16.0,15.78200435,15.78200435,63.7303104
50.0,1.7,1.7912595,1.7912595,69.223735,0.8,0.8682640150000001,0.8682640150000001,79.61785265,16.0,15.784730450000001,15.784730450000001,63.65942575
50.0,1.7,1.789630055,1.789630055,69.30507215,0.8,0.8660584090000001,0.8660584090000001,79.62186765,16.0,15.78765485,15.78765485,63.589733100000004
50.0,1.7,1.787955105,1.787955105,69.380615,0.8,0.86384578,0.86384578,79.615355,16.0,15.7907958,15.7907958,63.52123125
50.0,1.7,1.7862375,1.7862375,69.45026,0.8,0.8616278470000001,0.8616278470000001,79.598195,16.0,15.7940893,15.7940893,63.45400705
50.0,1.7,1.78447962,1.78447962,69.51411,0.8,0.859406352,0.859406352,79.57062529999999,16.0,15.797523550000001,15.797523550000001,63.3881035
50.0,1.7,1.782684145,1.782684145,69.572315,0.8,0.85718305,0.85718305,79.5330727,16.0,15.80090405,15.80108905,63.3235071
50.0,1.7,1.7808536899999998,1.7808536899999998,69.62490195000001,0.8,0.85495955,0.85495955,79.485615,16.0,15.804595500000001,15.804789549999999,63.260272349999994
50.0,1.7,1.77899027,1.77899027,69.671935,0.8,0.85273675,0.85273675,79.42839710000001,16.0,15.808243749999999,15.80864145,63.1984749
50.0,1.7,1.77709341,1.77709341,69.713375,0.8,0.8505131779999999,0.8505131779999999,79.3613,16.0,15.81237845,15.8125811,63.1380685
50.0,1.7,1.775172655,1.775172655,69.74962805,0.8,0.8482981025,0.8482981025,79.285405,16.0,15.81639865,15.81660605,63.07912305
50.0,1.7,1.773227695,1.773227695,69.78057,0.8,0.8460906205000001,0.8460906205000001,79.20057,16.0,15.8205285,15.8207407,63.0217089
50.0,1.7,1.7712572199999999,1.7712572199999999,69.806415,0.8,0.843888551,0.843888551,79.10705,16.0,15.82455305,15.82498645,62.96577
50.0,1.7,1.769263505,1.769263505,69.82684,0.8,0.8416935244999999,0.8416935244999999,79.00444999999999,16.0,15.8290501,15.8292699,62.91135
50.0,1.7,1.76725271,1.76725271,69.84237999999999,0.8,0.83950925,0.83950925,78.89362,16.0,15.833386149999999,15.83360785,62.85844615
50.0,1.7,1.765228925,1.765228925,69.85319,0.8,0.837339882,0.837339882,78.775105,16.0,15.8377986,15.8380251,62.8071085
50.0,1.7,1.7631910400000002,1.7631910400000002,69.85923779999999,0.8,0.835183054,0.835183054,78.6487073,16.0,15.8420634,15.8425188,62.757329999999996
50.0,1.7,1.76165521,1.76165521,69.8608,0.8,0.833574653,0.833574653,78.54911,16.0,15.8454542,15.8459129,62.7209854
50.0,1.7,1.759703935,1.759703935,69.864825,0.8,0.8315513999999999,0.8315513999999999,78.42367,16.0,15.850222599999999,15.850222599999999,62.673795
50.0,1.7,1.7576419699999999,1.7576419699999999,69.85835205000001,0.8,0.82944065,0.82944065,78.27733,16.0,15.8547802,15.8547802,62.6283512
50.0,1.7,1.75557554,1.75557554,69.84761265,0.8,0.8273488,0.8273488,78.12422000000001,16.0,15.8593564,15.8593564,62.58446885
50.0,1.7,1.753507195,1.753507195,69.83269999999999,0.8,0.8252797825,0.8252797825,77.96494000000001,16.0,15.863959300000001,15.863959300000001,62.54215895
50.0,1.7,1.7514387999999999,1.7514387999999999,69.813785,0.8,0.8232330085,0.8232330085,77.799575,16.0,15.86858035,15.86858035,62.50141335
50.0,1.7,1.749372305,1.749372305,69.790925,0.8,0.821209533,0.821209533,77.62821260000001,16.0,15.8732028,15.8732028,62.462291699999994
50.0,1.7,1.747309805,1.747309805,69.76429785,0.8,0.8192099035,0.8192099035,77.45119,16.0,15.8778191,15.8778191,62.42468755
50.0,1.7,1.74525368,1.74525368,69.73388,0.8,0.8172357290000001,0.8172357290000001,77.26857,16.0,15.882410499999999,15.882410499999999,62.388679999999994
50.0,1.7,1.7432093599999998,1.7432093599999998,69.7002923,0.8,0.815289471,0.815289471,77.08108,16.0,15.887042050000002,15.887042050000002,62.354246149999994
